Checkpoint Frequency: 120
Date of Dataset Used: 20250221_augmented
Learning Rate: 1e-05
Iterations: 1200


Loaded base model.

Epoch: [0][0/69]	Batch Time 27.919 (27.919)	Data Time 23.999 (23.999)	Loss 31.2003 (31.2003)	
Epoch: [22][0/69]	Batch Time 32.723 (32.723)	Data Time 28.070 (28.070)	Loss 13.1848 (13.1848)	
Epoch: [23][0/69]	Batch Time 36.406 (36.406)	Data Time 32.046 (32.046)	Loss 13.5297 (13.5297)	
Epoch: [24][0/69]	Batch Time 25.436 (25.436)	Data Time 20.898 (20.898)	Loss 12.8385 (12.8385)	
Epoch: [25][0/69]	Batch Time 31.468 (31.468)	Data Time 26.799 (26.799)	Loss 13.2443 (13.2443)	
Epoch: [26][0/69]	Batch Time 40.384 (40.384)	Data Time 35.431 (35.431)	Loss 12.9759 (12.9759)	
Epoch: [27][0/69]	Batch Time 35.190 (35.190)	Data Time 30.582 (30.582)	Loss 12.7924 (12.7924)	
Epoch: [28][0/69]	Batch Time 25.136 (25.136)	Data Time 20.478 (20.478)	Loss 12.8137 (12.8137)	
Epoch: [29][0/69]	Batch Time 28.831 (28.831)	Data Time 24.093 (24.093)	Loss 12.8159 (12.8159)	
Epoch: [30][0/69]	Batch Time 29.775 (29.775)	Data Time 25.307 (25.307)	Loss 12.7682 (12.7682)	
Epoch: [31][0/69]	Batch Time 25.098 (25.098)	Data Time 20.454 (20.454)	Loss 13.0091 (13.0091)	
Epoch: [32][0/69]	Batch Time 28.622 (28.622)	Data Time 24.474 (24.474)	Loss 12.6284 (12.6284)	
Epoch: [33][0/69]	Batch Time 25.556 (25.556)	Data Time 21.376 (21.376)	Loss 13.2328 (13.2328)	
Epoch: [34][0/69]	Batch Time 24.689 (24.689)	Data Time 20.569 (20.569)	Loss 12.9588 (12.9588)	
Epoch: [35][0/69]	Batch Time 22.512 (22.512)	Data Time 18.633 (18.633)	Loss 12.5801 (12.5801)	
Epoch: [36][0/69]	Batch Time 25.472 (25.472)	Data Time 21.207 (21.207)	Loss 12.1331 (12.1331)	
Epoch: [37][0/69]	Batch Time 24.190 (24.190)	Data Time 20.100 (20.100)	Loss 12.5505 (12.5505)	
Epoch: [38][0/69]	Batch Time 27.112 (27.112)	Data Time 22.662 (22.662)	Loss 12.0588 (12.0588)	
Epoch: [39][0/69]	Batch Time 28.347 (28.347)	Data Time 24.120 (24.120)	Loss 10.2654 (10.2654)	
Epoch: [40][0/69]	Batch Time 24.946 (24.946)	Data Time 20.639 (20.639)	Loss 7.2810 (7.2810)	
Epoch: [41][0/69]	Batch Time 27.114 (27.114)	Data Time 22.588 (22.588)	Loss 7.8089 (7.8089)	
Epoch: [42][0/69]	Batch Time 25.036 (25.036)	Data Time 20.988 (20.988)	Loss 6.0452 (6.0452)	
Epoch: [43][0/69]	Batch Time 24.152 (24.152)	Data Time 20.218 (20.218)	Loss 6.3937 (6.3937)	
Epoch: [44][0/69]	Batch Time 23.197 (23.197)	Data Time 19.519 (19.519)	Loss 6.4407 (6.4407)	
Epoch: [45][0/69]	Batch Time 25.341 (25.341)	Data Time 21.157 (21.157)	Loss 5.9630 (5.9630)	
Epoch: [46][0/69]	Batch Time 23.910 (23.910)	Data Time 20.010 (20.010)	Loss 6.0651 (6.0651)	
Epoch: [47][0/69]	Batch Time 27.024 (27.024)	Data Time 22.729 (22.729)	Loss 5.8695 (5.8695)	
Epoch: [48][0/69]	Batch Time 36.567 (36.567)	Data Time 32.193 (32.193)	Loss 6.0361 (6.0361)	
Epoch: [49][0/69]	Batch Time 26.800 (26.800)	Data Time 20.960 (20.960)	Loss 5.9407 (5.9407)	
Epoch: [50][0/69]	Batch Time 35.189 (35.189)	Data Time 30.676 (30.676)	Loss 6.6155 (6.6155)	
Epoch: [51][0/69]	Batch Time 37.507 (37.507)	Data Time 33.014 (33.014)	Loss 5.8050 (5.8050)	
Epoch: [52][0/69]	Batch Time 47.222 (47.222)	Data Time 42.691 (42.691)	Loss 6.1688 (6.1688)	
Epoch: [53][0/69]	Batch Time 38.856 (38.856)	Data Time 34.274 (34.274)	Loss 6.1547 (6.1547)	
Epoch: [54][0/69]	Batch Time 26.567 (26.567)	Data Time 22.728 (22.728)	Loss 6.1418 (6.1418)	
Epoch: [55][0/69]	Batch Time 41.087 (41.087)	Data Time 37.358 (37.358)	Loss 5.3842 (5.3842)	
Epoch: [56][0/69]	Batch Time 37.844 (37.844)	Data Time 33.500 (33.500)	Loss 6.3118 (6.3118)	
Epoch: [57][0/69]	Batch Time 37.301 (37.301)	Data Time 32.626 (32.626)	Loss 6.5875 (6.5875)	
Epoch: [58][0/69]	Batch Time 31.573 (31.573)	Data Time 27.605 (27.605)	Loss 5.9316 (5.9316)	
Epoch: [59][0/69]	Batch Time 28.030 (28.030)	Data Time 24.064 (24.064)	Loss 5.8509 (5.8509)	
Epoch: [60][0/69]	Batch Time 27.817 (27.817)	Data Time 23.808 (23.808)	Loss 5.8068 (5.8068)	
Epoch: [61][0/69]	Batch Time 37.823 (37.823)	Data Time 33.969 (33.969)	Loss 5.9936 (5.9936)	
Epoch: [62][0/69]	Batch Time 31.185 (31.185)	Data Time 27.264 (27.264)	Loss 6.0529 (6.0529)	
Epoch: [63][0/69]	Batch Time 28.012 (28.012)	Data Time 24.243 (24.243)	Loss 6.3236 (6.3236)	
Epoch: [64][0/69]	Batch Time 31.856 (31.856)	Data Time 28.165 (28.165)	Loss 5.9187 (5.9187)	
Epoch: [65][0/69]	Batch Time 33.492 (33.492)	Data Time 29.727 (29.727)	Loss 5.5891 (5.5891)	
Epoch: [66][0/69]	Batch Time 31.057 (31.057)	Data Time 27.216 (27.216)	Loss 6.2284 (6.2284)	
Epoch: [67][0/69]	Batch Time 40.562 (40.562)	Data Time 36.624 (36.624)	Loss 5.6698 (5.6698)	
Epoch: [68][0/69]	Batch Time 29.741 (29.741)	Data Time 25.727 (25.727)	Loss 5.6019 (5.6019)	
Epoch: [69][0/69]	Batch Time 29.667 (29.667)	Data Time 25.908 (25.908)	Loss 5.1144 (5.1144)	
