Loaded checkpoint from epoch 52.

Checkpoint Frequency: 120
Date of Dataset Used: 20250224_OD
Learning Rate: 1e-4
Iterations: 1200

Epoch: [0][0/17]	Batch Time 37.707 (37.707)	Data Time 33.668 (33.668)	Loss 28.1146 (28.1146)	
Epoch: [24][0/17]	Batch Time 37.401 (37.401)	Data Time 33.796 (33.796)	Loss 5.0433 (5.0433)	
Epoch: [25][0/17]	Batch Time 31.448 (31.448)	Data Time 27.462 (27.462)	Loss 5.5446 (5.5446)	
Epoch: [26][0/17]	Batch Time 30.907 (30.907)	Data Time 27.134 (27.134)	Loss 4.4939 (4.4939)	
Epoch: [27][0/17]	Batch Time 32.644 (32.644)	Data Time 28.902 (28.902)	Loss 5.0505 (5.0505)	
Epoch: [28][0/17]	Batch Time 28.023 (28.023)	Data Time 24.048 (24.048)	Loss 4.9308 (4.9308)	
Epoch: [29][0/17]	Batch Time 34.474 (34.474)	Data Time 30.895 (30.895)	Loss 4.9389 (4.9389)	
Epoch: [30][0/17]	Batch Time 30.840 (30.840)	Data Time 27.156 (27.156)	Loss inf (inf)	
Epoch: [31][0/17]	Batch Time 29.388 (29.388)	Data Time 25.745 (25.745)	Loss 4.6656 (4.6656)	
Epoch: [32][0/17]	Batch Time 28.614 (28.614)	Data Time 24.687 (24.687)	Loss 4.7477 (4.7477)	
Epoch: [33][0/17]	Batch Time 35.270 (35.270)	Data Time 31.510 (31.510)	Loss inf (inf)	
Epoch: [34][0/17]	Batch Time 27.767 (27.767)	Data Time 24.111 (24.111)	Loss 4.4187 (4.4187)	
Epoch: [35][0/17]	Batch Time 32.710 (32.710)	Data Time 28.927 (28.927)	Loss 4.4625 (4.4625)	
Epoch: [36][0/17]	Batch Time 34.850 (34.850)	Data Time 31.122 (31.122)	Loss 5.2156 (5.2156)	
Epoch: [37][0/17]	Batch Time 30.217 (30.217)	Data Time 26.487 (26.487)	Loss 4.6467 (4.6467)	
Epoch: [38][0/17]	Batch Time 32.075 (32.075)	Data Time 28.366 (28.366)	Loss 4.5381 (4.5381)	
Epoch: [39][0/17]	Batch Time 34.184 (34.184)	Data Time 30.546 (30.546)	Loss 4.6000 (4.6000)	
Epoch: [40][0/17]	Batch Time 34.244 (34.244)	Data Time 30.496 (30.496)	Loss 4.6096 (4.6096)	
Epoch: [41][0/17]	Batch Time 32.548 (32.548)	Data Time 28.789 (28.789)	Loss 4.8804 (4.8804)	
Epoch: [42][0/17]	Batch Time 29.183 (29.183)	Data Time 25.216 (25.216)	Loss 4.2540 (4.2540)	
Epoch: [43][0/17]	Batch Time 32.685 (32.685)	Data Time 29.093 (29.093)	Loss 4.7162 (4.7162)	
Epoch: [44][0/17]	Batch Time 34.445 (34.445)	Data Time 30.926 (30.926)	Loss 6.2476 (6.2476)	
Epoch: [45][0/17]	Batch Time 29.839 (29.839)	Data Time 26.119 (26.119)	Loss 4.4603 (4.4603)	
Epoch: [46][0/17]	Batch Time 30.262 (30.262)	Data Time 26.558 (26.558)	Loss 4.1947 (4.1947)	
Epoch: [47][0/17]	Batch Time 33.705 (33.705)	Data Time 30.099 (30.099)	Loss 4.8485 (4.8485)	
Epoch: [48][0/17]	Batch Time 30.875 (30.875)	Data Time 27.199 (27.199)	Loss 4.6863 (4.6863)	
Epoch: [49][0/17]	Batch Time 33.774 (33.774)	Data Time 30.185 (30.185)	Loss 5.3217 (5.3217)	
Epoch: [50][0/17]	Batch Time 28.709 (28.709)	Data Time 24.985 (24.985)	Loss 4.3335 (4.3335)	
Epoch: [51][0/17]	Batch Time 33.108 (33.108)	Data Time 29.384 (29.384)	Loss 4.6602 (4.6602)	
Epoch: [52][0/17]	Batch Time 27.781 (27.781)	Data Time 23.748 (23.748)	Loss 4.9169 (4.9169)	
Epoch: [53][0/17]	Batch Time 32.739 (32.739)	Data Time 27.903 (27.903)	Loss 4.5347 (4.5347)	
Epoch: [54][0/17]	Batch Time 32.942 (32.942)	Data Time 28.142 (28.142)	Loss 4.1567 (4.1567)	
Epoch: [55][0/17]	Batch Time 53.788 (53.788)	Data Time 48.889 (48.889)	Loss 4.6432 (4.6432)	
Epoch: [56][0/17]	Batch Time 37.796 (37.796)	Data Time 33.172 (33.172)	Loss 4.3613 (4.3613)	
Epoch: [57][0/17]	Batch Time 38.660 (38.660)	Data Time 33.732 (33.732)	Loss 4.5700 (4.5700)	
Epoch: [58][0/17]	Batch Time 49.715 (49.715)	Data Time 45.143 (45.143)	Loss 4.1266 (4.1266)	
Epoch: [59][0/17]	Batch Time 35.096 (35.096)	Data Time 30.093 (30.093)	Loss 4.6217 (4.6217)	
Epoch: [60][0/17]	Batch Time 31.687 (31.687)	Data Time 26.825 (26.825)	Loss 4.6169 (4.6169)	
Epoch: [61][0/17]	Batch Time 34.365 (34.365)	Data Time 29.750 (29.750)	Loss 4.6301 (4.6301)	
Epoch: [62][0/17]	Batch Time 34.235 (34.235)	Data Time 29.175 (29.175)	Loss 4.8146 (4.8146)	
Epoch: [63][0/17]	Batch Time 37.577 (37.577)	Data Time 32.796 (32.796)	Loss 4.4745 (4.4745)	
Epoch: [64][0/17]	Batch Time 31.941 (31.941)	Data Time 27.124 (27.124)	Loss 4.8444 (4.8444)	
Epoch: [65][0/17]	Batch Time 31.304 (31.304)	Data Time 26.414 (26.414)	Loss 4.5748 (4.5748)	
Epoch: [66][0/17]	Batch Time 34.396 (34.396)	Data Time 29.918 (29.918)	Loss 4.7599 (4.7599)	
Epoch: [67][0/17]	Batch Time 34.655 (34.655)	Data Time 30.073 (30.073)	Loss 4.4346 (4.4346)	
Epoch: [68][0/17]	Batch Time 40.905 (40.905)	Data Time 36.458 (36.458)	Loss 4.6192 (4.6192)	
Epoch: [69][0/17]	Batch Time 35.367 (35.367)	Data Time 30.920 (30.920)	Loss 4.3977 (4.3977)	
Epoch: [70][0/17]	Batch Time 29.663 (29.663)	Data Time 24.908 (24.908)	Loss 4.5012 (4.5012)	
Epoch: [71][0/17]	Batch Time 53.945 (53.945)	Data Time 49.149 (49.149)	Loss 4.5255 (4.5255)	
Epoch: [72][0/17]	Batch Time 29.034 (29.034)	Data Time 24.225 (24.225)	Loss 4.4522 (4.4522)	
Epoch: [73][0/17]	Batch Time 35.925 (35.925)	Data Time 31.261 (31.261)	Loss 4.2945 (4.2945)	
Epoch: [74][0/17]	Batch Time 33.980 (33.980)	Data Time 29.321 (29.321)	Loss 4.5039 (4.5039)	
Epoch: [75][0/17]	Batch Time 37.330 (37.330)	Data Time 32.624 (32.624)	Loss inf (inf)	
Epoch: [76][0/17]	Batch Time 32.725 (32.725)	Data Time 27.769 (27.769)	Loss 4.5134 (4.5134)	
Epoch: [77][0/17]	Batch Time 33.462 (33.462)	Data Time 28.961 (28.961)	Loss 4.7156 (4.7156)	
Epoch: [78][0/17]	Batch Time 35.103 (35.103)	Data Time 30.082 (30.082)	Loss 4.3127 (4.3127)	
Epoch: [79][0/17]	Batch Time 49.301 (49.301)	Data Time 44.776 (44.776)	Loss 4.5132 (4.5132)	
Epoch: [80][0/17]	Batch Time 33.270 (33.270)	Data Time 28.423 (28.423)	Loss 4.3953 (4.3953)	
Epoch: [81][0/17]	Batch Time 36.034 (36.034)	Data Time 31.104 (31.104)	Loss 4.5244 (4.5244)	
Epoch: [82][0/17]	Batch Time 33.316 (33.316)	Data Time 28.528 (28.528)	Loss 4.6252 (4.6252)	
Epoch: [83][0/17]	Batch Time 41.491 (41.491)	Data Time 36.650 (36.650)	Loss 4.8396 (4.8396)	
Epoch: [84][0/17]	Batch Time 38.581 (38.581)	Data Time 33.688 (33.688)	Loss 4.6159 (4.6159)	
Epoch: [85][0/17]	Batch Time 32.647 (32.647)	Data Time 28.024 (28.024)	Loss 5.0471 (5.0471)	
Epoch: [86][0/17]	Batch Time 35.423 (35.423)	Data Time 30.679 (30.679)	Loss 4.7110 (4.7110)	
Epoch: [87][0/17]	Batch Time 35.372 (35.372)	Data Time 30.476 (30.476)	Loss 4.3166 (4.3166)	
Epoch: [88][0/17]	Batch Time 36.537 (36.537)	Data Time 31.786 (31.786)	Loss 4.6280 (4.6280)	
Epoch: [89][0/17]	Batch Time 33.911 (33.911)	Data Time 29.203 (29.203)	Loss 4.4249 (4.4249)	
Epoch: [90][0/17]	Batch Time 34.573 (34.573)	Data Time 29.520 (29.520)	Loss 4.5510 (4.5510)	
Epoch: [91][0/17]	Batch Time 34.055 (34.055)	Data Time 29.481 (29.481)	Loss 4.4521 (4.4521)	
Epoch: [92][0/17]	Batch Time 40.499 (40.499)	Data Time 36.000 (36.000)	Loss 4.5832 (4.5832)	
Epoch: [93][0/17]	Batch Time 33.551 (33.551)	Data Time 29.050 (29.050)	Loss 4.1917 (4.1917)	
Epoch: [94][0/17]	Batch Time 35.414 (35.414)	Data Time 30.737 (30.737)	Loss 4.1561 (4.1561)	
Epoch: [95][0/17]	Batch Time 30.720 (30.720)	Data Time 25.943 (25.943)	Loss 4.5997 (4.5997)	
Epoch: [96][0/17]	Batch Time 34.721 (34.721)	Data Time 29.875 (29.875)	Loss 4.5746 (4.5746)	
Epoch: [97][0/17]	Batch Time 34.935 (34.935)	Data Time 30.253 (30.253)	Loss 4.3668 (4.3668)	
Epoch: [98][0/17]	Batch Time 32.194 (32.194)	Data Time 27.251 (27.251)	Loss 3.9795 (3.9795)	
Epoch: [99][0/17]	Batch Time 31.069 (31.069)	Data Time 26.343 (26.343)	Loss 5.2076 (5.2076)	
Epoch: [100][0/17]	Batch Time 38.582 (38.582)	Data Time 33.730 (33.730)	Loss 4.8508 (4.8508)	
Epoch: [101][0/17]	Batch Time 34.646 (34.646)	Data Time 29.775 (29.775)	Loss 4.3703 (4.3703)	
Epoch: [102][0/17]	Batch Time 31.819 (31.819)	Data Time 26.964 (26.964)	Loss 4.1326 (4.1326)	
Epoch: [103][0/17]	Batch Time 29.322 (29.322)	Data Time 24.613 (24.613)	Loss 4.2754 (4.2754)	
Epoch: [104][0/17]	Batch Time 34.099 (34.099)	Data Time 29.406 (29.406)	Loss 4.0553 (4.0553)	
Epoch: [105][0/17]	Batch Time 27.888 (27.888)	Data Time 23.159 (23.159)	Loss inf (inf)	
Epoch: [106][0/17]	Batch Time 37.903 (37.903)	Data Time 32.909 (32.909)	Loss 4.2701 (4.2701)	
Epoch: [107][0/17]	Batch Time 34.981 (34.981)	Data Time 30.309 (30.309)	Loss 4.7347 (4.7347)	
Epoch: [108][0/17]	Batch Time 32.110 (32.110)	Data Time 27.298 (27.298)	Loss 3.9105 (3.9105)	
Epoch: [109][0/17]	Batch Time 28.854 (28.854)	Data Time 24.050 (24.050)	Loss 4.2533 (4.2533)	
Epoch: [110][0/17]	Batch Time 36.926 (36.926)	Data Time 32.318 (32.318)	Loss 4.3344 (4.3344)	
Epoch: [111][0/17]	Batch Time 29.769 (29.769)	Data Time 24.848 (24.848)	Loss 4.4298 (4.4298)	
Epoch: [112][0/17]	Batch Time 43.135 (43.135)	Data Time 38.646 (38.646)	Loss 5.1336 (5.1336)	
Epoch: [113][0/17]	Batch Time 36.121 (36.121)	Data Time 31.335 (31.335)	Loss 4.3780 (4.3780)	
Epoch: [114][0/17]	Batch Time 52.689 (52.689)	Data Time 48.608 (48.608)	Loss 4.2352 (4.2352)	
Epoch: [115][0/17]	Batch Time 36.575 (36.575)	Data Time 32.990 (32.990)	Loss 4.4466 (4.4466)	
Epoch: [116][0/17]	Batch Time 31.669 (31.669)	Data Time 28.024 (28.024)	Loss 4.2910 (4.2910)	
Epoch: [117][0/17]	Batch Time 31.512 (31.512)	Data Time 27.677 (27.677)	Loss 4.1080 (4.1080)	
Epoch: [118][0/17]	Batch Time 39.634 (39.634)	Data Time 35.855 (35.855)	Loss 4.4110 (4.4110)	
Epoch: [119][0/17]	Batch Time 39.799 (39.799)	Data Time 36.007 (36.007)	Loss 4.3821 (4.3821)	
Epoch: [120][0/17]	Batch Time 33.385 (33.385)	Data Time 29.713 (29.713)	Loss 3.9118 (3.9118)	
Epoch: [121][0/17]	Batch Time 32.566 (32.566)	Data Time 28.781 (28.781)	Loss 4.1225 (4.1225)	
Epoch: [122][0/17]	Batch Time 35.630 (35.630)	Data Time 32.108 (32.108)	Loss 4.2961 (4.2961)	
Epoch: [123][0/17]	Batch Time 36.236 (36.236)	Data Time 32.628 (32.628)	Loss 4.3389 (4.3389)	
Epoch: [124][0/17]	Batch Time 39.530 (39.530)	Data Time 35.512 (35.512)	Loss 4.7190 (4.7190)	
Epoch: [125][0/17]	Batch Time 31.044 (31.044)	Data Time 27.166 (27.166)	Loss 4.3877 (4.3877)	
Epoch: [126][0/17]	Batch Time 30.184 (30.184)	Data Time 26.418 (26.418)	Loss 3.6849 (3.6849)	
Epoch: [127][0/17]	Batch Time 52.168 (52.168)	Data Time 48.369 (48.369)	Loss 4.5619 (4.5619)	
Epoch: [128][0/17]	Batch Time 30.072 (30.072)	Data Time 26.268 (26.268)	Loss 4.5990 (4.5990)	
Epoch: [129][0/17]	Batch Time 29.725 (29.725)	Data Time 25.739 (25.739)	Loss 4.1016 (4.1016)	
Epoch: [130][0/17]	Batch Time 30.910 (30.910)	Data Time 27.032 (27.032)	Loss 4.3928 (4.3928)	
Epoch: [131][0/17]	Batch Time 30.397 (30.397)	Data Time 26.502 (26.502)	Loss 3.9566 (3.9566)	
Epoch: [132][0/17]	Batch Time 36.830 (36.830)	Data Time 33.017 (33.017)	Loss 4.6718 (4.6718)	
Epoch: [133][0/17]	Batch Time 30.509 (30.509)	Data Time 26.724 (26.724)	Loss 3.9029 (3.9029)	
Epoch: [134][0/17]	Batch Time 31.512 (31.512)	Data Time 27.785 (27.785)	Loss 4.6386 (4.6386)	
Epoch: [135][0/17]	Batch Time 31.528 (31.528)	Data Time 27.648 (27.648)	Loss 4.4450 (4.4450)	
Epoch: [136][0/17]	Batch Time 49.794 (49.794)	Data Time 46.044 (46.044)	Loss 4.5786 (4.5786)	
Epoch: [137][0/17]	Batch Time 28.827 (28.827)	Data Time 24.823 (24.823)	Loss 4.2546 (4.2546)	
Epoch: [138][0/17]	Batch Time 28.000 (28.000)	Data Time 24.055 (24.055)	Loss 4.0149 (4.0149)	
Epoch: [139][0/17]	Batch Time 30.195 (30.195)	Data Time 26.190 (26.190)	Loss 4.3993 (4.3993)	
Epoch: [140][0/17]	Batch Time 30.703 (30.703)	Data Time 26.733 (26.733)	Loss 3.9802 (3.9802)	
Epoch: [141][0/17]	Batch Time 27.695 (27.695)	Data Time 23.658 (23.658)	Loss 4.1490 (4.1490)	
Epoch: [142][0/17]	Batch Time 28.955 (28.955)	Data Time 25.092 (25.092)	Loss 3.9416 (3.9416)	
Epoch: [143][0/17]	Batch Time 27.295 (27.295)	Data Time 23.383 (23.383)	Loss 4.3349 (4.3349)	
Epoch: [144][0/17]	Batch Time 27.455 (27.455)	Data Time 23.574 (23.574)	Loss 4.1833 (4.1833)	
Epoch: [145][0/17]	Batch Time 32.641 (32.641)	Data Time 28.937 (28.937)	Loss 4.2729 (4.2729)	
Epoch: [146][0/17]	Batch Time 32.043 (32.043)	Data Time 28.081 (28.081)	Loss 4.6326 (4.6326)	
Epoch: [147][0/17]	Batch Time 31.033 (31.033)	Data Time 27.169 (27.169)	Loss 3.8469 (3.8469)	
Epoch: [148][0/17]	Batch Time 33.563 (33.563)	Data Time 29.825 (29.825)	Loss inf (inf)	
Epoch: [149][0/17]	Batch Time 29.571 (29.571)	Data Time 25.568 (25.568)	Loss 3.9982 (3.9982)	
Epoch: [150][0/17]	Batch Time 30.064 (30.064)	Data Time 26.123 (26.123)	Loss 4.2507 (4.2507)	
Epoch: [151][0/17]	Batch Time 32.864 (32.864)	Data Time 28.651 (28.651)	Loss 4.2645 (4.2645)	
Epoch: [152][0/17]	Batch Time 28.407 (28.407)	Data Time 24.637 (24.637)	Loss inf (inf)	
Epoch: [153][0/17]	Batch Time 35.341 (35.341)	Data Time 31.434 (31.434)	Loss 4.5690 (4.5690)	
Epoch: [154][0/17]	Batch Time 36.527 (36.527)	Data Time 32.627 (32.627)	Loss 4.3265 (4.3265)	
Epoch: [155][0/17]	Batch Time 50.564 (50.564)	Data Time 46.648 (46.648)	Loss 4.4529 (4.4529)	
Epoch: [156][0/17]	Batch Time 32.397 (32.397)	Data Time 28.347 (28.347)	Loss 3.9620 (3.9620)	
Epoch: [157][0/17]	Batch Time 33.560 (33.560)	Data Time 29.726 (29.726)	Loss 4.3969 (4.3969)	
Epoch: [158][0/17]	Batch Time 31.522 (31.522)	Data Time 27.583 (27.583)	Loss 4.4624 (4.4624)	
Epoch: [159][0/17]	Batch Time 32.878 (32.878)	Data Time 29.055 (29.055)	Loss 4.3074 (4.3074)	
Epoch: [160][0/17]	Batch Time 31.738 (31.738)	Data Time 27.890 (27.890)	Loss 4.2205 (4.2205)	
Epoch: [161][0/17]	Batch Time 30.669 (30.669)	Data Time 26.525 (26.525)	Loss 4.1154 (4.1154)	
Epoch: [162][0/17]	Batch Time 30.902 (30.902)	Data Time 26.937 (26.937)	Loss 4.1787 (4.1787)	
Epoch: [163][0/17]	Batch Time 29.067 (29.067)	Data Time 25.127 (25.127)	Loss 3.9625 (3.9625)	
Epoch: [164][0/17]	Batch Time 27.481 (27.481)	Data Time 23.518 (23.518)	Loss 4.0246 (4.0246)	
Epoch: [165][0/17]	Batch Time 48.830 (48.830)	Data Time 44.968 (44.968)	Loss 3.9495 (3.9495)	
Epoch: [166][0/17]	Batch Time 31.470 (31.470)	Data Time 27.483 (27.483)	Loss 4.2332 (4.2332)	
Epoch: [167][0/17]	Batch Time 31.872 (31.872)	Data Time 27.948 (27.948)	Loss 4.0946 (4.0946)	
Epoch: [168][0/17]	Batch Time 28.850 (28.850)	Data Time 24.827 (24.827)	Loss 4.0540 (4.0540)	
Epoch: [169][0/17]	Batch Time 33.119 (33.119)	Data Time 29.196 (29.196)	Loss 4.3314 (4.3314)	
Epoch: [170][0/17]	Batch Time 27.274 (27.274)	Data Time 23.344 (23.344)	Loss 4.0278 (4.0278)	
Epoch: [171][0/17]	Batch Time 35.077 (35.077)	Data Time 31.357 (31.357)	Loss 4.3964 (4.3964)	
Epoch: [172][0/17]	Batch Time 30.137 (30.137)	Data Time 26.150 (26.150)	Loss 4.1123 (4.1123)	
Epoch: [173][0/17]	Batch Time 29.667 (29.667)	Data Time 25.616 (25.616)	Loss 4.2388 (4.2388)	
Epoch: [174][0/17]	Batch Time 31.942 (31.942)	Data Time 28.040 (28.040)	Loss 4.4438 (4.4438)	
Epoch: [175][0/17]	Batch Time 32.297 (32.297)	Data Time 28.527 (28.527)	Loss 3.9159 (3.9159)	
Epoch: [176][0/17]	Batch Time 35.772 (35.772)	Data Time 32.052 (32.052)	Loss 4.4575 (4.4575)	
Epoch: [177][0/17]	Batch Time 30.120 (30.120)	Data Time 26.164 (26.164)	Loss 4.3939 (4.3939)	
Epoch: [178][0/17]	Batch Time 33.677 (33.677)	Data Time 29.724 (29.724)	Loss 4.4569 (4.4569)	
Epoch: [179][0/17]	Batch Time 36.590 (36.590)	Data Time 32.882 (32.882)	Loss 4.4165 (4.4165)	
Epoch: [180][0/17]	Batch Time 33.430 (33.430)	Data Time 29.551 (29.551)	Loss 4.3109 (4.3109)	
Epoch: [181][0/17]	Batch Time 28.752 (28.752)	Data Time 24.885 (24.885)	Loss 4.2157 (4.2157)	
Epoch: [182][0/17]	Batch Time 33.083 (33.083)	Data Time 29.222 (29.222)	Loss 4.8362 (4.8362)	
Epoch: [183][0/17]	Batch Time 31.920 (31.920)	Data Time 27.918 (27.918)	Loss 4.2462 (4.2462)	
Epoch: [184][0/17]	Batch Time 45.474 (45.474)	Data Time 41.565 (41.565)	Loss 3.9680 (3.9680)	
Epoch: [185][0/17]	Batch Time 30.108 (30.108)	Data Time 25.987 (25.987)	Loss 3.8711 (3.8711)	
Epoch: [186][0/17]	Batch Time 32.099 (32.099)	Data Time 28.218 (28.218)	Loss 4.5447 (4.5447)	
Epoch: [187][0/17]	Batch Time 35.814 (35.814)	Data Time 32.078 (32.078)	Loss 4.3387 (4.3387)	
Epoch: [188][0/17]	Batch Time 29.744 (29.744)	Data Time 25.741 (25.741)	Loss 3.8544 (3.8544)	
Epoch: [189][0/17]	Batch Time 33.665 (33.665)	Data Time 29.631 (29.631)	Loss 4.1669 (4.1669)	
Epoch: [190][0/17]	Batch Time 33.415 (33.415)	Data Time 29.534 (29.534)	Loss 4.5449 (4.5449)	
Epoch: [191][0/17]	Batch Time 27.388 (27.388)	Data Time 23.446 (23.446)	Loss 4.2206 (4.2206)	
Epoch: [192][0/17]	Batch Time 30.663 (30.663)	Data Time 26.798 (26.798)	Loss 4.6017 (4.6017)	
Epoch: [193][0/17]	Batch Time 48.107 (48.107)	Data Time 44.138 (44.138)	Loss 4.1868 (4.1868)	
Epoch: [194][0/17]	Batch Time 31.537 (31.537)	Data Time 27.612 (27.612)	Loss 4.2323 (4.2323)	
Epoch: [195][0/17]	Batch Time 31.914 (31.914)	Data Time 28.163 (28.163)	Loss inf (inf)	
Epoch: [196][0/17]	Batch Time 33.286 (33.286)	Data Time 29.283 (29.283)	Loss 3.8734 (3.8734)	
Epoch: [197][0/17]	Batch Time 32.302 (32.302)	Data Time 28.404 (28.404)	Loss 4.0476 (4.0476)	
Epoch: [198][0/17]	Batch Time 28.231 (28.231)	Data Time 24.448 (24.448)	Loss 4.3329 (4.3329)	
Epoch: [199][0/17]	Batch Time 28.026 (28.026)	Data Time 24.192 (24.192)	Loss 4.2658 (4.2658)	
Epoch: [200][0/17]	Batch Time 29.965 (29.965)	Data Time 25.907 (25.907)	Loss 4.0725 (4.0725)	
Epoch: [201][0/17]	Batch Time 29.666 (29.666)	Data Time 25.836 (25.836)	Loss inf (inf)	
Epoch: [202][0/17]	Batch Time 31.482 (31.482)	Data Time 27.559 (27.559)	Loss 4.1937 (4.1937)	
Epoch: [203][0/17]	Batch Time 33.752 (33.752)	Data Time 29.886 (29.886)	Loss 4.4016 (4.4016)	
Epoch: [204][0/17]	Batch Time 36.403 (36.403)	Data Time 32.320 (32.320)	Loss 4.2865 (4.2865)	
Epoch: [205][0/17]	Batch Time 30.500 (30.500)	Data Time 26.718 (26.718)	Loss 3.8715 (3.8715)	
Epoch: [206][0/17]	Batch Time 37.591 (37.591)	Data Time 33.684 (33.684)	Loss 4.4942 (4.4942)	
Epoch: [207][0/17]	Batch Time 31.991 (31.991)	Data Time 28.046 (28.046)	Loss 4.4899 (4.4899)	
Epoch: [208][0/17]	Batch Time 30.303 (30.303)	Data Time 26.563 (26.563)	Loss 3.8443 (3.8443)	
